timestamp,ADC,V,T,rH,aH,P,fanSpeed,CH4Ref,V0,Rs/R0,CH4,CH4LR,variance
2022-05-26 17:26:33.781957,29975,1.14346,21.8,100.0,0.01925,993.8,0,3.138,1.17558,1.26889,3.66,3.658,-0.52
2022-05-26 17:30:25.292729,29996,1.14426,21.8,100.0,0.01925,993.8,0,3.308,1.17558,1.26044,3.876,3.874,-0.57
2022-05-26 17:30:58.292810,29996,1.14426,21.8,100.0,0.01925,993.8,0,3.307,1.17558,1.26044,3.876,3.874,-0.57
2022-05-26 17:35:00.190862,30006,1.14464,21.8,100.0,0.01923,993.7,0,3.471,1.17548,1.25563,3.994,3.992,-0.52
2022-05-26 17:35:31.190911,30007,1.14468,21.8,100.0,0.01921,993.7,0,3.471,1.17538,1.25436,4.019,4.017,-0.55
2022-05-26 17:40:12.720521,30040,1.14594,21.8,100.0,0.01924,993.7,0,3.782,1.17553,1.24266,4.346,4.344,-0.56
2022-05-26 17:44:11.042908,30057,1.14658,21.8,100.0,0.0192,993.7,0,4.126,1.17533,1.2345,4.555,4.553,-0.43
2022-05-26 17:48:53.399737,30093,1.14796,21.8,100.0,0.01918,993.7,0,4.557,1.17522,1.21993,4.964,4.962,-0.4
2022-05-26 17:53:26.727071,30136,1.1496,21.8,100.0,0.0192,993.7,0,5.093,1.17533,1.20482,5.427,5.425,-0.33
2022-05-26 17:59:04.833833,30176,1.15112,21.8,100.0,0.01919,993.7,0,5.46,1.17527,1.19001,5.889,5.887,-0.43
2022-05-26 17:59:36.833920,30180,1.15128,21.8,100.0,0.0192,993.7,0,5.461,1.17533,1.18892,5.929,5.927,-0.47
2022-05-26 18:00:08.833963,30183,1.15139,21.8,100.0,0.01919,993.7,0,5.46,1.17527,1.18749,5.971,5.969,-0.51
2022-05-26 18:04:02.869164,30224,1.15295,21.7,100.0,0.01917,993.7,0,6.213,1.17517,1.17233,6.466,6.465,-0.25
2022-05-26 18:08:01.933022,30252,1.15402,21.7,100.0,0.01915,993.7,0,6.65,1.17507,1.1619,6.819,6.817,-0.17
2022-05-26 18:12:21.170671,30281,1.15513,21.7,100.0,0.01915,993.7,0,6.996,1.17507,1.15206,7.172,7.17,-0.17
2022-05-26 18:12:56.170731,30284,1.15524,21.7,100.0,0.01916,993.7,0,6.993,1.17512,1.15148,7.198,7.197,-0.2
2022-05-26 18:17:20.354864,30320,1.15662,21.7,100.0,0.01915,993.7,0,7.51,1.17507,1.13912,7.655,7.653,-0.14
2022-05-26 18:23:03.195290,30365,1.15833,21.7,100.0,0.01917,993.7,0,7.969,1.17517,1.12538,8.202,8.2,-0.23
2022-05-26 18:27:52.222093,30390,1.15929,21.7,100.0,0.01914,993.6,0,8.479,1.17502,1.11626,8.555,8.554,-0.08
2022-05-26 18:32:28.780703,30430,1.16081,21.7,100.0,0.01913,993.5,0,9.036,1.17497,1.10348,9.087,9.086,-0.05
2022-05-26 18:36:27.449129,30482,1.1628,21.7,100.0,0.01912,993.5,0,9.821,1.17492,1.08729,9.798,9.797,0.02
2022-05-26 18:36:59.449200,30483,1.16283,21.7,100.0,0.01912,993.5,0,9.822,1.17492,1.08706,9.809,9.808,0.01
2022-05-26 18:40:49.790745,30522,1.16432,21.7,100.0,0.01912,993.5,0,10.378,1.17492,1.07552,10.346,10.345,0.03
2022-05-26 18:41:24.790832,30530,1.16463,21.7,100.0,0.01913,993.5,0,10.373,1.17497,1.07351,10.448,10.446,-0.07
2022-05-26 18:45:20.976557,30577,1.16642,21.7,100.0,0.01912,993.5,0,11.177,1.17492,1.05966,11.121,11.12,0.06
2022-05-26 18:45:55.976645,30577,1.16642,21.7,100.0,0.01912,993.5,0,11.178,1.17492,1.05966,11.121,11.12,0.06
2022-05-26 18:50:19.131395,30674,1.17012,21.7,100.0,0.01912,993.5,0,12.655,1.17492,1.03282,12.538,12.537,0.12
2022-05-26 18:54:25.606068,30689,1.17069,21.7,100.0,0.01911,993.5,0,13.047,1.17487,1.02846,12.775,12.774,0.27
2022-05-26 18:54:59.606155,30690,1.17073,21.7,100.0,0.0191,993.5,0,13.045,1.17481,1.02783,12.803,12.803,0.24
2022-05-26 18:59:19.379500,30750,1.17302,21.7,100.0,0.01909,993.4,0,13.98,1.17476,1.0117,13.736,13.735,0.25
